Tweet,Avg,Sentiment
@schreier @sequoia @Apple @jessepickard yes it surely is a smart game . Even peak is good,2.0,Positive
@sethlouey @Apple iOS updates bricked Trish's phone too seems like the Apple is getting a bit rotten,-2.0,Negative
@sharksbeauty @Apple LEMME get the blondes number,0.0,Neutral
@shortyawards @Apple it is very confusing u wonder if it means u are going to get a bill later for Ur download please use free if it's free,-2.0,Negative
@smiIingbarakat @Apple YEAH APPLE UR SLACKIN,-2.0,Negative
@smileforgoogle @Apple yknow that time it restarted and then my phone got blue screen lol wtf,-2.0,Negative
@sometimesboring also wtf @apple i dont even live in kirkby,-2.0,Negative
@sprint refuses to unlock my out of contract iPhone 5. They sent me to @apple knowing that they can't unlock phones. WAFWOFT,-2.0,Negative
@stackizshort streaming now from @Apple #NYC 5th Ave. store #icantbreathe #EricGarner #Ferguson #thisstopstoday,0.0,Neutral
@steveliesman whatever it takes to bring this stock down you'll do it. Nothing is too dumb #AAPL !!!,-2.0,Negative
@stevewoz @AMCTheatres Steve Woz sits down with an @apple II computer and @BloombergNews ,0.0,Neutral
@stevewoz @Outback Its good to see you doing these videos on apple ii and doing possible @apple related projects is all very exciting.,2.0,Positive
@stevewoz @Outback Personally I am excited about @apple projects like 0 gravity and things in development even though I only own iPod.,2.0,Positive
@stevewoz @apple apple stock has doubled since Steve jobs death and increased 15x since his return in the late 90s,2.0,Positive
@stevewoz @apple iPhone 6 the next iPhone will be out in 6 months making the the case 1.0 mm thicker would make sturdier and lens flush,0.0,Neutral
@stevewoz @apple this one got by me patent for apple anti gravity phone includes predictive programing. On drops ,0.0,Neutral
@stevewoz @harveystahoe @apple Patent Number patent 8.0 903.0 519 ,0.0,Neutral
@stevewoz new @apple patent anti grqvity will reorient phone at 0g when a drop is. Detected to help protect saphire retina screen,0.0,Neutral
@stevewoz watcha doing there with the soldering iron woz at @BloombergNews and the @apple II computer are you swapping caps?,0.0,Neutral
@steviebuckley It's doing strange things to @dropbox files as well - create a new folder and it disappears etc. @apple #yosemite #bugs,-2.0,Negative
@styIesburn @Apple DOIS,0.0,Neutral
@surface @apple @Microsoft at last it is good to see competition heating up great for consumers. ,0.0,Neutral
@surface maybe good product but never better then @apple MacBook Air .... It's a fact,2.0,Positive
@swerviinnn @Apple clearly its a sign they doing u a favor,0.0,Neutral
@swerviinnn @Apple maybe stop being a whore for once and sleep,-2.0,Negative
@swerviinnn @Apple multiply by 100.0,0.0,Neutral
@swerviinnn @Apple you are very hostile tn,-2.0,Negative
@teamcavuto @apple It's all phony anger. These protestors don't really care about blacks dieing or how. If they did they'd be after Chicago.,0.0,Neutral
@tech_faq @peterjmsimons in the end it is @Apple laughing all the way to the bank.,0.0,Neutral
@tehhGOAT @Apple do you by accident have me blocked or?,-2.0,Negative
@thehill @Apple @tim_cook @WhiteHouse @jmhattem Obviously part of the left's multi-talented super-successful gays in business agenda.,0.0,Neutral
@thehill @Apple Furthermore there are no provisions for secrecy in the constitution as such such activities are sedition by the US gov.,0.0,Neutral
@thehill @Apple I cite the us constitution where judges cannot pass laws! Violation of the separation of powers,-2.0,Negative
@thehill @Apple What a joke! Justice Dept should prosecute Killer Wilson in pursuit of JUSTICE. #Ferguson IS NOT OVER!,-2.0,Negative
@thehill @Apple Wish we could prosecute the admin for violation of privacy and criminal search and seizure,-2.0,Negative
@thehill @Apple i cite the 4th amendment as a retort,0.0,Neutral
@tim_cook @Apple FIX MY PHONE,-2.0,Negative
@tim_cook @therealjonyive #iosissues @ios8problems @Apple More issues. Now safari. I want jobs quality control back. ,-2.0,Negative
@tim_cook Not happy with @Apple @AppStore Backwards compatibility should be a given. It is for my other apps why not Aperture?? Money Grab?,-2.0,Negative
@tim_cook someone anyone 2 help @apple,0.0,Neutral
@tschwettman @Apple THIS IS THE WORST DAY OF MY LIFE,-2.0,Negative
@tschwettman @Apple what about M E,0.0,Neutral
@twitter @facebook @AlibabaTalk @google @Apple n more in race to win payments? What's future of #payments start-ups? @microsave @FinTechHub,0.0,Neutral
@umo_games @Apple ended up getting a new computer anyhow (work computer) Here's how you can switch between vid cards ,0.0,Neutral
@umo_games @Apple thanks for the info. Genius was able to get the computer booted by forcing the discreet video card on boot,2.0,Positive
@umo_games @Apple thanks for the tip! Seemed to do something but still pretty much the same. :(,0.0,Neutral
@umo_games @Apple yeah no AppleCare here haha.,-2.0,Negative
@viticci @panic @Apple Jesus why did they create extensions at all? Lighten up Apple.,-2.0,Negative
@viticci when is @Dropbox removing photo upload? And are @apple covering refund for those who purchased based on features that are no more?,-2.0,Negative
@w__w if @Apple and @Android @minuum customers equally important then treat them that way. Both is key not focusing on just one market.,0.0,Neutral
@wastwater1 l agree with you they're about as robust as a chocolate fire guard @Apple @traffordcentre,-2.0,Negative
@wastwater1 make them poor to increase profits? #cynic @Apple @traffordcentre,-2.0,Negative
@waywardhem @Apple I totally agree,0.0,Neutral
@waywardhem @nheagy @apple I was thinking about this the other day. I wish it would come true.,0.0,Neutral
@wdtuts @baxleyglass does because one belongs to @Apple and the other to @Ang and the third is from @Adobe via #employeediscount.,0.0,Neutral
@wearsy on apple you seem to need a us bank card to do that. @apple I hate you,-2.0,Negative
@weightsmate @Apple total nightmare!!!! and they take a big slice of the cake !,-2.0,Negative
@whereiscooldude @Apple I kind of thought that before hand,0.0,Neutral
@whereiscooldude @Cyrus_T_Virus @Apple wait no im okay here but yeah actually we should burn it down,-2.0,Negative
@windows How can #Microsoft compete with @Apple if they are so slow in giving most demanded data toggler shortcut #BigDreamsButSmallAct,2.0,Positive
@yungshamwow @Apple apple sucks ,-2.0,Negative
@zagkmerrick @Apple DO THEY EDN HAVE A TWITTER,0.0,Neutral
@zagkmerrick @Apple WELL THEY SHOULD HAVE A TWITTER,0.0,Neutral
@zagkmerrick @Apple thats not their twitter oh,0.0,Neutral
@zagkmerrick wtf @apple fix this,-2.0,Negative
@zdarsky @apple Bad Eyesight is for PC and android users.,2.0,Positive
@zoebread dps developments; welove #AAPL-E and that new #retina screen ohai,0.0,Neutral
@zoee_janoskians @Apple WHAT HAPPENED OMD,0.0,Neutral
@zoee_janoskians @Apple what the fuck show me,-2.0,Negative
A Developer Perfectly Summed Up The Limitations Of The #AppleWatch #aapl ,0.0,Neutral
A Lawsuit Asks Whether #Apple Used #iTunes For Price-Fixing #aapl ,0.0,Neutral
A Orwellian vision of the world once @Apple Pay takes over by @Chris_Skinner ,0.0,Neutral
A for @Apple A for @adnantariqbajwaA for @air_mun ,0.0,Neutral
A lack of equal access to technology places students and minorities at a disadvantage. Education is the great equalizer @apple #txed,0.0,Neutral
A new role requires new hardware! #thankful @carpages @apple ,0.0,Neutral
A surprising twist in the @Apple #iPod #Lawsuit ---&gt; Down to One Plaintiff! @NYTimes #tech #news,0.0,Neutral
A4: Sounds like I need to upgrade to the @Apple iPhone 6+. Although my spacious purse holds many items! @TommyHilfiger @StoreysTL #TL_Chat,0.0,Neutral
A6: Speaking of wearables! The new @Fitbit ChargeHR &amp; an @Apple iPhone 6. I want to eat latkes and run in place. #TL_Chat @TravlandLeisure,0.0,Neutral
AAPL 'buy' reiterated target raised to $130 by Bank of America Merrill Lynch $AAPL Brief explanation here: #AAPL,0.0,Neutral
AAPL 'buy' reiterated target raised to $135 by Canaccord Genuity $AAPL Brief explanation here: #AAPL,0.0,Neutral
AAPL passes $700 billion in Market Cap and setting a new record details here: #AAPL #Apple #Stocks #Record #News,0.0,Neutral
AFP requests to Apple reveal 'get a warrant' pushback @zdnetaustralia @Apple are #tax #evaders ripping off Aussies,0.0,Neutral
APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl ,0.0,Neutral
APPLE - Fibonacci Technicals Levels - Intraday Update - $AAPL #aapl ,0.0,Neutral
APPLE - Fibonacci Technicals Levels - LAST Intraday Update - $AAPL #aapl ,0.0,Neutral
APPLE - Fibonacci Technicals Levels -LAST Intraday Update - $AAPL #aapl ,0.0,Neutral
APPLE Intraday Comments - LAST Update - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE Intraday Comments - NEW RANGE - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE Intraday Comments - Pre-Opening - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE Intraday Comments - Updated . Range - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE Intraday Comments - Updated NEW RANGE - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE Intraday Comments - Updated RANGE - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE Intraday Comments - Updated RANGE' - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE Intraday Comments - Updated RANGE   - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE Intraday Comments - Updated RANGE . - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE Intraday Comments - Updated RANGE. - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE Intraday Comments - Updated. RANGE - PREMIUM USERS #aapl #Stockaction #trading #Stocks #MKt,0.0,Neutral
APPLE'S TIM COOKE HITS THE NAIL ON THE HEAD @tim_cook @apple #Apple #technews ,2.0,Positive
APPLES EARBUDS ARE SO FUCKING WEAK THEY LITERALLY CANNOT WITHSTAND ANY GOD DAMN DAMAGE I HAVE WASTED SO MUCH MONEY FUCK @Apple,-2.0,Negative
Activation of AirDrop on iOS 8.1.1 kills WiFi !! What have you done @Apple ???,-2.0,Negative
Affluent Apple Users Out-Spend Android Users But What Do The Numbers Really Mean? $AAPL #aapl,0.0,Neutral
After #China #Russia may ban some @Apple products fearing #espionage: ,0.0,Neutral
After Years Of Losses Apple Is Finally Clawing Back Some Market Share Against Android $AAPL #aapl,2.0,Positive
After-hours buzz: #AAPL BOBE &amp; more: Check out which companies are making headlines after the bell Tuesday ,0.0,Neutral
Again I ask why @apple uses @jimmyfallon's voice not attributed to him. That or dude's an ace @jimmyfallon vocal clone.,0.0,Neutral
Ahhhh!! Y el @apple store of course!!!! @MadridXanadu,-2.0,Negative
Alabama anti-discrimination bill to be named after @Apple's @tim_cook via @ReutersBiz ,0.0,Neutral
Alabama anti-discrimination bill to be named after Apple's Tim Cook #AAPL,0.0,Neutral
Alabama state representative to name anti-discrimination bill after Tim Cook - #AAPL #Apple #TimCook,0.0,Neutral
All computers are susceptible to Adware and don't believe that @Apple computers are immune! See this post from Apple,0.0,Neutral
All computers are susceptible to Adware and don't believe that @Apple computers are immune! See this post from... ,0.0,Neutral
All in the wrist: Devs embrace future of Apple Watch apps $AAPL #aapl,0.0,Neutral
All my Apps on @apple #ipodtouch5thgen ,0.0,Neutral
All of my apple product chargers look like that RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me @apple ,-2.0,Negative
All they do is steal your money @apple :),-2.0,Negative
Allowing @Apple final creative authority @Chase will debut the first spot featuring #ApplePay this week. ,0.0,Neutral
Almost want back to an android because why won't Apple have torrent?@apple,-2.0,Negative
Also I've had my iPhone 6 for two days and it's already broken shout out to @apple,-2.0,Negative
Always so impressed with the customer service at the @apple store square one. My laptop works again and didn't cost me a dime!,2.0,Positive
Am I the only one that thinks the @Apple MacBook Pro needs to have Touch ID?,0.0,Neutral
Amazing customer service today @Apple. UTC store. I worked form the store for several hours on #TBJApodcast while... ,2.0,Positive
Amazon (AMZN) Ecosystem: The Biggest Threat to #AAPL Stock: amzn Amazon (AMZN) Ecosystem: The Biggest Threat t... ,0.0,Neutral
An Alabama anti-discrimination bill will have CEO Tim Cook as its namesake though @Apple was initially hesitant: ,0.0,Neutral
An LG G3 Apple iPhone 6 Plus Comparison - Apple Plays Catch-Up @LGUS @Apple #ComparePhones #AppleVsLG -... ,0.0,Neutral
An OSX update just bricked my MacBook Pro!. @apple fuck..,-2.0,Negative
And how about kids? Do parents need to monitor the @Apple power cords daily to make sure they are still safe? #AppleCordFire,-2.0,Negative
And if I leave my Mac plugged in when I leave the house do I need to check the @Apple power cord every time? #AppleCordFire,-2.0,Negative
And they ain't open till 8 to help me so I can't even contact anyone for the shoot now @apple u can suck multiple digs. Whack,-2.0,Negative
Another @nike #mustbuy #outfit with an @apple #ipodnano in there too ,0.0,Neutral
